Date,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BMY,BRK-B,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,GOOGL,HD,HON,INTC,JNJ,JPM,KO,LLY,MA,MCD,META,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PM,QCOM,RTX,TMO,TSLA,TXN,UNH,UNP,UPS,V,VZ,WFC,WMT,XOM
2015-10-05,24.895095825195312,37.322452545166016,34.23747253417969,85.84255981445312,85.83999633789062,27.18400001525879,9.255926132202148,44.90430450439453,132.3800048828125,23.7779483795166,124.4472427368164,74.48645782470703,19.84418487548828,54.724632263183594,36.172760009765625,95.75619506835938,33.35395431518555,94.12870788574219,76.20793914794922,24.49317169189453,71.764404296875,47.551883697509766,29.930416107177734,72.56346130371094,88.79240417480469,79.16218566894531,93.43401336669922,35.88420104980469,40.63225555419922,19.475658416748047,111.25,54.90570068359375,0.6177482008934021,71.07221221923828,20.83357048034668,55.50548553466797,50.05272674560547,42.223838806152344,45.689125061035156,122.93081665039062,16.40999984741211,38.135128021240234,102.17993927001953,74.85668182373047,71.15323638916016,67.354736328125,26.22034454345703,39.455421447753906,18.18507957458496,49.56731414794922
2015-10-06,25.014204025268555,36.268890380859375,32.99669647216797,85.7411880493164,85.1500015258789,26.874000549316406,8.942103385925293,43.389862060546875,131.19000244140625,23.518720626831055,124.73299407958984,73.64531707763672,20.125032424926758,56.6523551940918,35.844024658203125,95.68242645263672,33.35197067260742,93.71807861328125,76.07626342773438,24.909107208251953,70.74957275390625,47.57488250732422,29.893917083740234,70.5517578125,88.40648651123047,79.7333984375,92.23143005371094,34.882568359375,40.736839294433594,19.307430267333984,108.33000183105469,54.428524017333984,0.6257676482200623,72.00689697265625,20.404199600219727,55.641944885253906,49.9179573059082,42.291419982910156,45.832725524902344,120.5411605834961,16.097333908081055,38.38616943359375,99.1055679321289,74.60104370117188,71.08317565917969,67.2148666381836,26.25609588623047,39.16934585571289,18.13262367248535,50.264278411865234
2015-10-07,24.895095825195312,36.63105773925781,33.608821868896484,86.68731689453125,80.6500015258789,27.097000122070312,9.058929443359375,43.87534713745117,132.67999267578125,23.80985450744629,124.35474395751953,74.21927642822266,20.354145050048828,57.38824462890625,36.34123992919922,95.33204650878906,33.27052688598633,94.48408508300781,77.06778717041016,25.36428451538086,71.93099212646484,47.63623046875,30.302629470825195,70.4009017944336,89.74542236328125,79.63165283203125,91.83386993408203,35.68809509277344,40.7804069519043,19.322908401489258,108.0999984741211,53.94694137573242,0.6323291063308716,73.08251953125,20.7153377532959,55.88452911376953,50.640785217285156,42.50918960571289,46.308143615722656,121.61943817138672,15.46399974822998,38.8273811340332,99.43010711669922,75.9749984741211,71.65083312988281,68.27791595458984,26.470396041870117,39.28978729248047,18.320363998413086,51.109642028808594
2015-10-08,24.607446670532227,36.90102767944336,34.047218322753906,88.70620727539062,82.26000213623047,26.658000946044922,8.91003131866455,43.84636688232422,133.75,24.32035255432129,127.46444702148438,74.30833435058594,20.627607345581055,58.553993225097656,36.526145935058594,96.45696258544922,33.12155532836914,95.59749603271484,78.29167938232422,25.521240234375,72.0067138671875,47.63623046875,30.63835334777832,70.21649169921875,90.39598846435547,80.55499267578125,91.90343475341797,35.73711395263672,41.3468017578125,19.50079345703125,114.93000030517578,55.18846893310547,0.6359743475914001,73.41629791259766,20.59088897705078,56.40001678466797,51.547393798828125,43.29763412475586,46.714237213134766,122.25083923339844,15.114666938781738,39.19255447387695,99.13119506835938,77.52471160888672,72.4497299194336,68.91203308105469,26.699777603149414,39.55327224731445,18.463918685913086,51.6452751159668
2015-10-09,25.196229934692383,36.63764572143555,34.65107345581055,88.51197052001953,83.81999969482422,26.989999771118164,8.92683219909668,44.520267486572266,133.02999877929688,24.12493324279785,129.40594482421875,74.4666748046875,20.627607345581055,58.33256530761719,36.37000274658203,97.33293151855469,33.33210754394531,95.81071472167969,78.36139678955078,25.2230167388916,72.22637176513672,47.48287582397461,30.667530059814453,72.2030258178711,90.34886169433594,80.40631103515625,92.6687240600586,35.68809509277344,41.0505256652832,19.539470672607422,113.33000183105469,55.201725006103516,0.6335442662239075,73.78722381591797,20.684226989746094,56.460670471191406,51.498355865478516,43.387752532958984,47.2292594909668,122.90167999267578,14.712667465209961,38.69806671142578,101.85541534423828,77.5167007446289,72.65998077392578,68.98660278320312,26.65753936767578,39.25215148925781,18.411466598510742,51.14835739135742
2015-10-12,25.079374313354492,36.723236083984375,34.38637161254883,88.74002075195312,83.91999816894531,27.50950050354004,8.985625267028809,45.44052505493164,133.39999389648438,24.037187576293945,129.12020874023438,75.09010314941406,20.664560317993164,57.79203414916992,36.76857376098633,98.06134796142578,33.58982467651367,96.26082611083984,78.62474822998047,25.277956008911133,72.69589233398438,47.321868896484375,30.652950286865234,66.58705139160156,91.12202453613281,80.7818832397461,93.68247985839844,35.51997375488281,40.95466232299805,19.616819381713867,113.44999694824219,55.860050201416016,0.6403490304946899,73.54241943359375,20.671775817871094,56.346954345703125,51.85979461669922,43.395259857177734,47.258968353271484,122.29942321777344,14.371999740600586,39.05561447143555,104.62238311767578,76.0948257446289,73.17156219482422,69.92843627929688,26.742040634155273,39.28226089477539,18.47772216796875,51.17417907714844
2015-10-13,25.12207794189453,35.752986907958984,34.04524612426758,87.41378021240234,83.6500015258789,27.44499969482422,8.660346984863281,45.17241287231445,132.19000244140625,23.99332618713379,127.98555755615234,75.83230590820312,20.583255767822266,57.557559967041016,36.649417877197266,98.28265380859375,33.92451858520508,96.0318374633789,77.32339477539062,25.144546508789062,72.28694152832031,47.19153594970703,30.397504806518555,66.73793029785156,90.45258331298828,80.89144134521484,93.54334259033203,34.65140914916992,40.85882568359375,19.576204299926758,109.7300033569336,55.586097717285156,0.6415637731552124,72.63743591308594,20.522436141967773,56.18016815185547,51.70664596557617,43.18500900268555,46.6894645690918,121.89141845703125,14.616666793823242,38.72850799560547,105.88626098632812,74.92855834960938,72.3936767578125,69.937744140625,26.77826690673828,39.04136657714844,18.422502517700195,51.083839416503906
2015-10-14,24.76700782775879,35.84602355957031,33.87884521484375,87.45646667480469,83.80000305175781,27.241500854492188,8.968828201293945,44.98400115966797,131.17999267578125,23.90557861328125,125.93490600585938,74.7932357788086,20.561084747314453,58.45630645751953,36.259056091308594,97.48967742919922,33.787471771240234,94.97368621826172,76.114990234375,25.74097442626953,71.5902099609375,45.995460510253906,30.41940689086914,66.42779541015625,89.60394287109375,80.4532699584961,93.49363708496094,34.70045852661133,40.67583465576172,19.516265869140625,110.2300033569336,55.599342346191406,0.664893388748169,72.31845092773438,20.559768676757812,56.255977630615234,51.74952697753906,44.026023864746094,45.644554138183594,120.42461395263672,14.458666801452637,40.052162170410156,104.24658966064453,74.21762084960938,72.08531188964844,69.19175720214844,26.554906845092773,38.77033233642578,16.57280158996582,51.729156494140625
2015-10-15,25.137805938720703,37.308048248291016,34.83563995361328,87.34547424316406,86.7699966430664,28.121999740600586,9.305559158325195,46.099918365478516,133.8000030517578,24.33232307434082,127.55692291259766,76.89116668701172,20.804981231689453,59.081512451171875,36.59600067138672,99.48133850097656,34.41364669799805,96.18975830078125,76.3008804321289,25.701738357543945,73.57437896728516,47.45222091674805,30.59456443786621,66.93909454345703,91.6123275756836,81.11053466796875,95.37206268310547,35.52696990966797,40.96337890625,19.9552059173584,101.08999633789062,56.90275955200195,0.6665946841239929,72.90445709228516,21.206928253173828,56.301448822021484,52.723487854003906,44.49911117553711,46.14472198486328,121.88172149658203,14.753999710083008,39.88479995727539,102.62400817871094,75.29602813720703,72.74409484863281,70.25482177734375,26.965396881103516,39.66621017456055,16.379547119140625,52.58098602294922
2015-10-16,24.953523635864258,37.56721878051758,35.12684631347656,87.95167541503906,88.66999816894531,28.538000106811523,9.244476318359375,46.73033142089844,133.80999755859375,24.455951690673828,127.8006591796875,77.95002746582031,20.878894805908203,59.45271682739258,36.54668045043945,99.8040542602539,34.527854919433594,96.92414855957031,75.16218566894531,25.9293270111084,74.3998794555664,47.86625289916992,30.667530059814453,68.32215118408203,92.06493377685547,82.0181884765625,96.9423828125,36.059326171875,41.39906692504883,20.044151306152344,98.98999786376953,57.6450309753418,0.6770443916320801,73.95781707763672,21.41227912902832,56.77904510498047,53.770992279052734,44.9871940612793,46.05558776855469,122.78514099121094,15.133999824523926,39.99129867553711,102.46174621582031,74.24158477783203,72.84920501708984,70.8702621459961,26.983505249023438,39.80924606323242,16.25807762145996,53.226314544677734
